"32/32", "coremark", "coremark", 6943565, 6374372
"128/128", "coremark", "coremark", 6706867, 6374372
"192/192", "coremark", "coremark", 6581615, 6374372
"256/256", "coremark", "coremark", 6554486, 6374372
"512/512", "coremark", "coremark", 6645409, 6374372
"32/32", "mibench", "basicmath_tiny", 45471680, 75305448
"128/128", "mibench", "basicmath_tiny", 41569701, 75305448
"192/192", "mibench", "basicmath_tiny", 41787501, 75305448
"256/256", "mibench", "basicmath_tiny", 45432656, 75305448
"512/512", "mibench", "basicmath_tiny", 51001223, 75305448
"32/32", "mibench", "bitcnts", 55988376, 50971166
"128/128", "mibench", "bitcnts", 50958441, 50971166
"192/192", "mibench", "bitcnts", 50961452, 50971166
"256/256", "mibench", "bitcnts", 50959839, 50971166
"512/512", "mibench", "bitcnts", 50964610, 50971166
"32/32", "mibench", "cjpeg_small", 62811645, 58385386
"128/128", "mibench", "cjpeg_small", 62405929, 58385386
"192/192", "mibench", "cjpeg_small", 61656716, 58385386
"256/256", "mibench", "cjpeg_small", 61853797, 58385386
"512/512", "mibench", "cjpeg_small", 60414573, 58385386
"32/32", "mibench", "crc_32", 24843593, 22432890
"128/128", "mibench", "crc_32", 24497610, 22432890
"192/192", "mibench", "crc_32", 24833671, 22432890
"256/256", "mibench", "crc_32", 24834247, 22432890
"512/512", "mibench", "crc_32", 22776679, 22432890
"32/32", "mibench", "csusan_small", 4046091, 5212982
"128/128", "mibench", "csusan_small", 3803958, 5212982
"192/192", "mibench", "csusan_small", 3730471, 5212982
"256/256", "mibench", "csusan_small", 3708655, 5212982
"512/512", "mibench", "csusan_small", 3833050, 5212982
"32/32", "mibench", "dbf", 88892929, 84062070
"128/128", "mibench", "dbf", 87938466, 84062070
"192/192", "mibench", "dbf", 88683997, 84062070
"256/256", "mibench", "dbf", 87425987, 84062070
"512/512", "mibench", "dbf", 85543956, 84062070
"32/32", "mibench", "dijkstra_small", 88045653, 87215164
"128/128", "mibench", "dijkstra_small", 87228947, 87215164
"192/192", "mibench", "dijkstra_small", 87201155, 87215164
"256/256", "mibench", "dijkstra_small", 86890084, 87215164
"512/512", "mibench", "dijkstra_small", 86697057, 87215164
"32/32", "mibench", "djpeg_small", 17716539, 16870091
"128/128", "mibench", "djpeg_small", 16976023, 16870091
"192/192", "mibench", "djpeg_small", 17476145, 16870091
"256/256", "mibench", "djpeg_small", 16885702, 16870091
"512/512", "mibench", "djpeg_small", 16844795, 16870091
"32/32", "mibench", "drijndael", 119575743, 118040111
"128/128", "mibench", "drijndael", 115345083, 118040111
"192/192", "mibench", "drijndael", 116113721, 118040111
"256/256", "mibench", "drijndael", 115155933, 118040111
"512/512", "mibench", "drijndael", 112119006, 118040111
"32/32", "mibench", "ebf", 90516780, 85641386
"128/128", "mibench", "ebf", 89519025, 85641386
"192/192", "mibench", "ebf", 90209984, 85641386
"256/256", "mibench", "ebf", 88925801, 85641386
"512/512", "mibench", "ebf", 87038409, 85641386
"32/32", "mibench", "erijndael", 126599977, 128434918
"128/128", "mibench", "erijndael", 122079124, 128434918
"192/192", "mibench", "erijndael", 122858081, 128434918
"256/256", "mibench", "erijndael", 123378858, 128434918
"512/512", "mibench", "erijndael", 120865119, 128434918
"32/32", "mibench", "esusan_small", 7337329, 8669370
"128/128", "mibench", "esusan_small", 6955443, 8669370
"192/192", "mibench", "esusan_small", 6882149, 8669370
"256/256", "mibench", "esusan_small", 6705807, 8669370
"512/512", "mibench", "esusan_small", 7171095, 8669370
"32/32", "mibench", "fft_tiny", 13080650, 23295364
"128/128", "mibench", "fft_tiny", 11532024, 23295364
"192/192", "mibench", "fft_tiny", 11851866, 23295364
"256/256", "mibench", "fft_tiny", 12272390, 23295364
"512/512", "mibench", "fft_tiny", 14548784, 23295364
"32/32", "mibench", "ifft_tiny", 12817831, 22443958
"128/128", "mibench", "ifft_tiny", 11309249, 22443958
"192/192", "mibench", "ifft_tiny", 11622068, 22443958
"256/256", "mibench", "ifft_tiny", 12045451, 22443958
"512/512", "mibench", "ifft_tiny", 14201400, 22443958
"32/32", "mibench", "patricia", 282759174, 300859531
"128/128", "mibench", "patricia", 271923867, 300859531
"192/192", "mibench", "patricia", 278170616, 300859531
"256/256", "mibench", "patricia", 278473560, 300859531
"512/512", "mibench", "patricia", 284280822, 300859531
"32/32", "mibench", "qsort_small", 71603893, 74481534
"128/128", "mibench", "qsort_small", 69746703, 74481534
"192/192", "mibench", "qsort_small", 71301946, 74481534
"256/256", "mibench", "qsort_small", 69789678, 74481534
"512/512", "mibench", "qsort_small", 71950226, 74481534
"32/32", "mibench", "rawcaudio", 86699925, 86696808
"128/128", "mibench", "rawcaudio", 86696918, 86696808
"192/192", "mibench", "rawcaudio", 86696887, 86696808
"256/256", "mibench", "rawcaudio", 86699887, 86696808
"512/512", "mibench", "rawcaudio", 86696870, 86696808
"32/32", "mibench", "rawdaudio", 65526571, 65526454
"128/128", "mibench", "rawdaudio", 65526567, 65526454
"192/192", "mibench", "rawdaudio", 65526536, 65526454
"256/256", "mibench", "rawdaudio", 65587013, 65526454
"512/512", "mibench", "rawdaudio", 65526519, 65526454
"32/32", "mibench", "rsynth_tiny", 71284739, 91286279
"128/128", "mibench", "rsynth_tiny", 65181745, 91286279
"192/192", "mibench", "rsynth_tiny", 64447910, 91286279
"256/256", "mibench", "rsynth_tiny", 63006226, 91286279
"512/512", "mibench", "rsynth_tiny", 75590466, 91286279
"32/32", "mibench", "search_large", 19439136, 23965499
"128/128", "mibench", "search_large", 18447448, 23965499
"192/192", "mibench", "search_large", 18800557, 23965499
"256/256", "mibench", "search_large", 18543375, 23965499
"512/512", "mibench", "search_large", 23208759, 23965499
"32/32", "mibench", "search_small", 763310, 960855
"128/128", "mibench", "search_small", 724950, 960855
"192/192", "mibench", "search_small", 738860, 960855
"256/256", "mibench", "search_small", 727796, 960855
"512/512", "mibench", "search_small", 925115, 960855
"32/32", "mibench", "sha", 26338443, 24153394
"128/128", "mibench", "sha", 26331627, 24153394
"192/192", "mibench", "sha", 26327881, 24153394
"256/256", "mibench", "sha", 26008650, 24153394
